UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,Temperature Difference,Mechanical Load Proxy,Torque Speed Ratio
3160,H32573,H,300.4,309.8,1409.0,47.5,138.0,0,0,9.400000000000034,66927.5,0.03368794326241135
3161,M18020,M,300.4,309.7,1367.0,51.2,143.0,0,0,9.300000000000011,69990.40000000001,0.03742690058479532
3162,L50341,L,300.4,309.8,1314.0,63.1,146.0,0,0,9.400000000000034,82913.40000000001,0.047984790874524716
3163,L50342,L,300.5,309.9,1480.0,40.0,148.0,0,0,9.399999999999977,59200.0,0.02700877785280216
3164,L50343,L,300.4,309.8,1549.0,38.9,150.0,0,0,9.400000000000034,60256.1,0.025096774193548388
3165,L50344,L,300.4,309.7,1685.0,31.3,152.0,0,0,9.300000000000011,52740.5,0.01856465005931198
3166,L50345,L,300.4,309.6,1536.0,34.5,154.0,0,0,9.200000000000045,52992.0,0.022446324007807418
3167,M18026,M,300.4,309.7,1539.0,37.7,156.0,0,0,9.300000000000011,58020.3,0.02448051948051948
3168,L50347,L,300.4,309.7,1384.0,45.1,159.0,0,0,9.300000000000011,62418.4,0.03256317689530686
3169,M18028,M,300.4,309.6,1614.0,30.3,161.0,0,0,9.200000000000045,48904.200000000004,0.018761609907120745
3170,M18029,M,300.4,309.6,1675.0,35.5,164.0,0,0,9.200000000000045,59462.5,0.021181384248210023
3171,M18030,M,300.4,309.7,1685.0,32.3,167.0,0,0,9.300000000000011,54425.49999999999,0.01915776986951364
3172,L50351,L,300.4,309.6,1386.0,56.9,170.0,0,0,9.200000000000045,78863.4,0.041023792357606344
3173,M18032,M,300.3,309.6,1488.0,41.3,172.0,0,0,9.300000000000011,61454.399999999994,0.0277367360644728
3174,L50353,L,300.3,309.6,1624.0,32.6,175.0,0,0,9.300000000000011,52942.4,0.020061538461538464
3175,L50354,L,300.3,309.6,1503.0,34.6,177.0,0,0,9.300000000000011,52003.8,0.023005319148936172
3176,L50355,L,300.3,309.6,1468.0,44.7,179.0,0,0,9.300000000000011,65619.6,0.030428863172226005
3177,L50356,L,300.3,309.6,1435.0,45.4,181.0,0,0,9.300000000000011,65149.0,0.03161559888579387
3178,M18037,M,300.2,309.5,1564.0,33.4,183.0,0,0,9.300000000000011,52237.6,0.02134185303514377
3179,M18038,M,300.2,309.4,1329.0,53.6,186.0,0,0,9.199999999999989,71234.40000000001,0.04030075187969925
3180,L50359,L,300.1,309.3,1570.0,36.8,189.0,0,0,9.199999999999989,57775.99999999999,0.023424570337364736
3181,M18040,M,300.2,309.4,1433.0,48.8,191.0,0,0,9.199999999999989,69930.4,0.03403068340306834
3182,L50361,L,300.2,309.4,1527.0,37.0,194.0,0,0,9.199999999999989,56499.0,0.024214659685863876
3183,M18042,M,300.1,309.3,1443.0,50.3,196.0,0,0,9.199999999999989,72582.9,0.034833795013850415
3184,L50363,L,300.1,309.3,1616.0,32.0,199.0,0,0,9.199999999999989,51712.0,0.019789734075448363
3185,L50364,L,300.1,309.3,1654.0,31.0,201.0,0,0,9.199999999999989,51274.0,0.018731117824773415
3186,L50365,L,300.1,309.3,1685.0,27.1,203.0,0,0,9.199999999999989,45663.5,0.016073546856465008
3187,M18046,M,300.2,309.4,1456.0,48.8,205.0,0,0,9.199999999999989,71052.8,0.03349347975291695
3188,M18047,M,300.2,309.4,1752.0,27.8,208.0,0,0,9.199999999999989,48705.6,0.015858528237307472
3189,M18048,M,300.1,309.2,1438.0,51.0,211.0,0,0,9.099999999999966,73338.0,0.035441278665740095
3190,L50369,L,300.1,309.1,1551.0,33.7,214.0,0,0,9.0,52268.700000000004,0.0217139175257732
3191,L50370,L,300.1,309.2,1599.0,30.1,216.0,0,0,9.099999999999966,48129.9,0.0188125
3192,M18051,M,300.1,309.2,1732.0,33.7,218.0,0,0,9.099999999999966,58368.4,0.01944604731679169
3193,M18052,M,300.1,309.2,1418.0,39.8,221.0,0,0,9.099999999999966,56436.399999999994,0.028047921071176884
3194,L50373,L,300.0,309.1,1401.0,44.5,0.0,0,0,9.100000000000023,62344.5,0.03174037089871612
3195,L50374,L,300.0,309.0,1454.0,51.7,2.0,0,0,9.0,75171.8,0.03553264604810997
3196,M18055,M,300.0,309.2,1635.0,32.4,4.0,0,0,9.199999999999989,52974.0,0.01980440097799511
3197,L50376,L,300.0,309.1,1489.0,40.3,7.0,0,0,9.100000000000023,60006.7,0.02704697986577181
3198,L50377,L,300.0,309.1,1465.0,40.6,9.0,0,0,9.100000000000023,59479.0,0.027694406548431107
3199,M18058,M,300.0,309.1,1463.0,45.7,11.0,0,0,9.100000000000023,66859.1,0.031215846994535522
3200,H32613,H,300.1,309.1,1560.0,35.4,14.0,0,0,9.0,55224.0,0.022677770659833438
3201,M18060,M,300.1,309.2,1454.0,44.4,19.0,0,0,9.099999999999966,64557.6,0.030515463917525774
3202,L50381,L,300.2,309.1,1479.0,47.0,22.0,0,0,8.900000000000034,69513.0,0.03175675675675676
3203,L50382,L,300.2,309.2,1430.0,43.4,24.0,0,0,9.0,62062.0,0.030328441649196364
3204,M18063,M,300.1,309.1,1533.0,38.0,26.0,0,0,9.0,58254.0,0.024771838331160364
3205,L50384,L,300.1,309.0,1404.0,54.8,29.0,0,0,8.899999999999977,76939.2,0.03900355871886121
3206,M18065,M,300.1,308.9,1548.0,38.4,31.0,0,0,8.799999999999955,59443.2,0.024790187217559715
3207,M18066,M,300.1,309.0,1612.0,33.0,34.0,0,0,8.899999999999977,53196.0,0.02045877247365158
3208,M18067,M,300.2,309.0,1642.0,31.2,37.0,0,0,8.800000000000011,51230.4,0.01898965307364577
3209,M18068,M,300.2,309.1,1406.0,42.2,40.0,0,0,8.900000000000034,59333.200000000004,0.029992892679459846
3210,L50389,L,300.3,309.2,1587.0,31.4,43.0,0,0,8.899999999999977,49831.799999999996,0.01977329974811083
3211,M18070,M,300.3,309.2,1364.0,47.6,45.0,0,0,8.899999999999977,64926.4,0.03487179487179487
3212,L50391,L,300.3,309.2,1462.0,51.4,48.0,0,0,8.899999999999977,75146.8,0.03513328776486671
3213,L50392,L,300.3,309.2,1649.0,32.4,50.0,0,0,8.899999999999977,53427.6,0.019636363636363636
3214,L50393,L,300.4,309.2,1752.0,29.0,52.0,0,0,8.800000000000011,50808.0,0.01654306902452938
3215,H32628,H,300.4,309.3,1396.0,51.2,54.0,0,0,8.900000000000034,71475.2,0.03664996420901933
3216,M18075,M,300.5,309.4,2179.0,16.3,59.0,0,0,8.899999999999977,35517.700000000004,0.007477064220183486
3217,L50396,L,300.5,309.5,1653.0,27.6,62.0,0,0,9.0,45622.8,0.016686819830713424
3218,L50397,L,300.6,309.5,2025.0,21.4,64.0,0,0,8.899999999999977,43335.0,0.010562685093780848
3219,L50398,L,300.6,309.6,1426.0,53.6,66.0,0,0,9.0,76433.6,0.037561317449194116
3220,M18079,M,300.6,309.6,1503.0,38.4,68.0,0,0,9.0,57715.2,0.02553191489361702
3221,M18080,M,300.7,309.6,1525.0,36.5,71.0,0,0,8.900000000000034,55662.5,0.023918741808650064
3222,L50401,L,300.6,309.6,1423.0,49.1,74.0,0,0,9.0,69869.3,0.03448033707865169
3223,M18082,M,300.7,309.7,1435.0,44.7,76.0,0,0,9.0,64144.50000000001,0.031128133704735376
3224,H32637,H,300.6,309.5,1495.0,36.5,79.0,0,0,8.899999999999977,54567.5,0.024398395721925134
3225,M18084,M,300.6,309.5,1557.0,33.8,84.0,0,0,8.899999999999977,52626.6,0.02169448010269576
3226,L50405,L,300.6,309.4,1474.0,40.7,87.0,0,0,8.799999999999955,59991.8,0.02759322033898305
3227,L50406,L,300.5,309.3,1465.0,46.0,89.0,0,0,8.800000000000011,67390.0,0.03137789904502047
3228,M18087,M,300.5,309.3,1589.0,34.9,91.0,0,0,8.800000000000011,55456.1,0.021949685534591194
3229,L50408,L,300.5,309.3,1475.0,46.8,94.0,0,0,8.800000000000011,69030.0,0.03170731707317073
3230,L50409,L,300.6,309.4,1442.0,43.2,96.0,0,0,8.799999999999955,62294.4,0.02993762993762994
3231,L50410,L,300.6,309.4,1556.0,36.0,98.0,0,0,8.799999999999955,56016.0,0.023121387283236993
3232,L50411,L,300.7,309.3,1425.0,45.3,100.0,0,0,8.600000000000023,64552.49999999999,0.031767180925666196
3233,L50412,L,300.7,309.3,1580.0,38.3,102.0,0,0,8.600000000000023,60513.99999999999,0.024225173940543958
3234,H32647,H,300.8,309.4,1474.0,40.7,104.0,0,0,8.599999999999966,59991.8,0.02759322033898305
3235,L50414,L,300.8,309.4,1489.0,38.4,109.0,0,0,8.599999999999966,57177.6,0.025771812080536912
3236,L50415,L,300.8,309.4,1946.0,20.5,111.0,0,0,8.599999999999966,39893.0,0.010529019003595274
3237,M18096,M,300.8,309.4,1342.0,62.4,113.0,1,0,8.599999999999966,83740.8,0.04646314221891288
3238,M18097,M,300.9,309.5,1758.0,26.8,116.0,0,0,8.600000000000023,47114.4,0.015235929505400796
3239,M18098,M,300.9,309.4,1724.0,25.6,119.0,0,0,8.5,44134.4,0.014840579710144929
3240,L50419,L,301.0,309.5,1430.0,48.5,122.0,0,0,8.5,69355.0,0.03389238294898672
3241,L50420,L,300.9,309.5,1612.0,35.2,124.0,0,0,8.600000000000023,56742.4,0.02182269063856169
3242,H32655,H,300.9,309.5,1469.0,43.4,126.0,0,0,8.600000000000023,63754.6,0.02952380952380952
3243,L50422,L,300.9,309.6,1384.0,42.4,131.0,0,0,8.700000000000045,58681.6,0.030613718411552346
3244,L50423,L,301.0,309.6,1724.0,28.1,133.0,0,0,8.600000000000023,48444.4,0.01628985507246377
3245,M18104,M,301.0,309.6,1397.0,48.0,135.0,0,0,8.600000000000023,67056.0,0.034334763948497854
3246,M18105,M,301.0,309.6,1588.0,32.7,138.0,0,0,8.600000000000023,51927.600000000006,0.020578980490874765
3247,L50426,L,301.0,309.7,1468.0,42.0,141.0,0,0,8.699999999999989,61656.0,0.02859087814840027
3248,M18107,M,301.0,309.8,1594.0,31.1,143.0,0,0,8.800000000000011,49573.4,0.019498432601880878
3249,M18108,M,301.0,309.7,1511.0,39.3,146.0,0,0,8.699999999999989,59382.299999999996,0.02599206349206349
3250,L50429,L,301.1,309.8,1493.0,38.9,149.0,0,0,8.699999999999989,58077.7,0.026037483266398927
3251,H32664,L,301.2,309.8,1709.0,27.0,151.0,0,0,8.600000000000023,46143.0,0.015789473684210527
3252,L50431,L,301.1,309.6,1501.0,36.1,156.0,0,0,8.5,54186.1,0.024034620505992012
3253,L50432,L,301.1,309.7,1668.0,30.8,158.0,0,0,8.599999999999966,51374.4,0.018454164170161776
3254,L50433,L,301.1,309.6,1502.0,48.9,160.0,0,0,8.5,73447.8,0.03253493013972056
3255,M18114,M,301.0,309.7,1288.0,58.4,162.0,0,0,8.699999999999989,75219.2,0.045306439100077575
3256,L50435,L,301.0,309.7,1491.0,42.9,165.0,0,0,8.699999999999989,63963.9,0.028753351206434314
3257,L50436,L,301.1,309.8,1519.0,39.6,167.0,0,0,8.699999999999989,60152.4,0.02605263157894737
3258,L50437,L,301.2,309.9,1984.0,19.7,169.0,0,0,8.699999999999989,39084.799999999996,0.009924433249370276
3259,L50438,L,301.2,309.9,1643.0,32.9,171.0,0,0,8.699999999999989,54054.7,0.020012165450121654
3260,M18119,M,301.2,310.0,1625.0,31.6,173.0,0,0,8.800000000000011,51350.0,0.01943419434194342
3261,M18120,M,301.3,310.0,2068.0,17.8,176.0,0,0,8.699999999999989,36810.4,0.00860318994683422
3262,H32675,H,301.3,310.1,1469.0,39.7,179.0,0,0,8.800000000000011,58319.3,0.02700680272108844
3263,L50442,L,301.3,310.1,1558.0,36.3,184.0,0,0,8.800000000000011,56555.399999999994,0.023284156510583704
3264,L50443,L,301.3,310.0,1344.0,54.8,186.0,0,0,8.699999999999989,73651.2,0.04074349442379182
3265,H32678,H,301.3,310.1,1455.0,44.1,188.0,0,0,8.800000000000011,64165.5,0.03028846153846154
3266,L50445,L,301.3,310.1,1355.0,53.6,193.0,0,0,8.800000000000011,72628.0,0.03952802359882006
3267,L50446,L,301.3,310.1,1269.0,56.8,195.0,1,0,8.800000000000011,72079.2,0.0447244094488189
3268,L50447,L,301.3,310.0,1550.0,41.5,197.0,0,0,8.699999999999989,64325.0,0.02675693101225016
3269,M18128,M,301.3,310.1,1525.0,37.8,199.0,0,0,8.800000000000011,57644.99999999999,0.02477064220183486
3270,M18129,M,301.3,310.0,1696.0,32.4,202.0,0,0,8.699999999999989,54950.399999999994,0.019092516205067765
3271,L50450,L,301.4,310.1,1937.0,21.8,205.0,0,0,8.700000000000045,42226.6,0.011248710010319917
3272,M18131,M,301.4,310.0,1689.0,32.1,207.0,0,0,8.600000000000023,54216.9,0.018994082840236688
3273,M18132,M,301.3,310.0,1593.0,30.8,210.0,0,0,8.699999999999989,49064.4,0.01932245922208281
3274,M18133,M,301.3,309.9,1565.0,36.0,213.0,0,0,8.599999999999966,56340.0,0.022988505747126436
3275,L50454,L,301.3,310.0,1665.0,31.4,0.0,0,0,8.699999999999989,52281.0,0.018847539015606242
3276,H32689,H,301.3,310.0,1532.0,36.3,2.0,0,0,8.699999999999989,55611.6,0.023679060665362035
3277,L50456,L,301.3,310.0,1438.0,40.9,7.0,0,0,8.699999999999989,58814.2,0.028422515635858233
3278,L50457,L,301.3,310.1,1531.0,41.6,9.0,0,0,8.800000000000011,63689.6,0.027154046997389034
3279,L50458,L,301.3,310.0,1506.0,40.8,11.0,0,0,8.699999999999989,61444.799999999996,0.02707365627073656
3280,L50459,L,301.2,309.9,1382.0,52.4,13.0,0,0,8.699999999999989,72416.8,0.037888647866955893
3281,M18140,M,301.2,309.9,1456.0,50.8,15.0,0,0,8.699999999999989,73964.8,0.03486616334934797
3282,M18141,M,301.2,310.0,1445.0,45.6,18.0,0,0,8.800000000000011,65892.0,0.03153526970954357
3283,L50462,L,301.2,309.9,1515.0,40.9,21.0,0,0,8.699999999999989,61963.5,0.026978891820580473
3284,L50463,L,301.2,309.9,1449.0,45.5,23.0,0,0,8.699999999999989,65929.5,0.031379310344827584
3285,H32698,H,301.2,309.9,1362.0,50.7,25.0,0,0,8.699999999999989,69053.40000000001,0.0371973587674248
3286,L50465,L,301.2,309.9,1687.0,29.7,30.0,0,0,8.699999999999989,50103.9,0.01759478672985782
3287,L50466,L,301.2,310.0,1618.0,37.6,32.0,0,0,8.800000000000011,60836.8,0.023224212476837557
3288,M18147,M,301.2,310.1,1558.0,32.6,108.0,0,0,8.900000000000034,50790.8,0.0209108402822322
3289,L50468,L,301.3,310.1,1662.0,31.0,37.0,0,0,8.800000000000011,51522.0,0.018641010222489478
3290,M18149,M,301.2,310.1,1295.0,56.6,39.0,0,0,8.900000000000034,73297.0,0.04367283950617284
3291,L50470,L,301.2,310.2,1385.0,42.3,42.0,0,0,9.0,58585.49999999999,0.030519480519480516
3292,M18151,M,301.2,310.1,1479.0,45.5,44.0,0,0,8.900000000000034,67294.5,0.030743243243243245
3293,L50472,M,301.3,310.3,1400.0,44.3,47.0,0,0,9.0,62019.99999999999,0.03162027123483226
3294,M18153,M,301.2,310.3,1357.0,54.5,49.0,0,0,9.100000000000023,73956.5,0.04013254786450663
3295,L50474,L,301.1,310.2,1657.0,34.1,52.0,0,0,9.099999999999966,56503.700000000004,0.020566948130277443
3296,L50475,L,301.1,310.2,1496.0,43.4,54.0,0,0,9.099999999999966,64926.4,0.02899131596526386
3297,M18156,M,301.2,310.3,1379.0,43.2,56.0,0,0,9.100000000000023,59572.8,0.03130434782608696
3298,L50477,L,301.2,310.3,1548.0,38.6,59.0,0,0,9.100000000000023,59752.8,0.024919302775984507
3299,L50478,L,301.2,310.3,1499.0,38.1,61.0,0,0,9.100000000000023,57111.9,0.025400000000000002
3300,L50479,L,301.3,310.5,1390.0,45.8,63.0,0,0,9.199999999999989,63661.99999999999,0.032925952552120774
3301,H32714,H,301.3,310.4,1538.0,38.4,65.0,0,0,9.099999999999966,59059.2,0.024951267056530214
3302,L50481,L,301.3,310.5,1365.0,47.7,70.0,0,0,9.199999999999989,65110.50000000001,0.0349194729136164
3303,L50482,L,301.3,310.5,1503.0,48.6,72.0,0,0,9.199999999999989,73045.8,0.032313829787234044
3304,L50483,L,301.2,310.4,1390.0,49.9,74.0,0,0,9.199999999999989,69361.0,0.03587347232207045
3305,L50484,L,301.2,310.3,1497.0,45.7,76.0,0,0,9.100000000000023,68412.90000000001,0.030507343124165556
3306,M18165,M,301.3,310.4,1577.0,48.3,78.0,0,0,9.099999999999966,76169.09999999999,0.030608365019011406
3307,L50486,L,301.4,310.5,1432.0,54.3,81.0,0,0,9.100000000000023,77757.59999999999,0.03789253314724354
3308,M18167,M,301.4,310.5,1563.0,39.9,83.0,0,0,9.100000000000023,62363.7,0.02551150895140665
3309,L50488,L,301.4,310.4,1433.0,43.4,86.0,0,0,9.0,62192.2,0.030264993026499303
3310,L50489,L,301.3,310.4,1384.0,50.1,88.0,0,0,9.099999999999966,69338.40000000001,0.036173285198555956
3311,L50490,L,301.3,310.4,1346.0,46.7,90.0,0,0,9.099999999999966,62858.200000000004,0.03466963622865628
3312,L50491,L,301.3,310.4,1459.0,44.7,92.0,0,0,9.099999999999966,65217.3,0.030616438356164385
3313,L50492,L,301.4,310.4,1639.0,28.9,94.0,0,0,9.0,47367.1,0.017621951219512193
3314,L50493,L,301.4,310.4,1737.0,31.9,96.0,0,0,9.0,55410.299999999996,0.018354430379746836
3315,L50494,L,301.4,310.5,1489.0,43.5,98.0,0,0,9.100000000000023,64771.5,0.02919463087248322
3316,M18175,M,301.5,310.6,1492.0,43.0,100.0,0,0,9.100000000000023,64156.0,0.028801071667782986
3317,M18176,M,301.4,310.5,1217.0,60.6,103.0,0,0,9.100000000000023,73750.2,0.04975369458128079
3318,L50497,L,301.5,310.5,1636.0,28.7,106.0,0,0,9.0,46953.2,0.017532070861331704
3319,L50498,L,301.4,310.4,1436.0,49.7,108.0,0,0,9.0,71369.2,0.03458594293667363
3320,L50499,L,301.4,310.4,1689.0,30.6,110.0,0,0,9.0,51683.4,0.018106508875739644
3321,L50500,L,301.5,310.5,2289.0,16.4,112.0,0,0,9.0,37539.6,0.007161572052401746
3322,L50501,L,301.5,310.6,1522.0,41.0,114.0,0,0,9.100000000000023,62402.0,0.026920551543007223
3323,L50502,L,301.5,310.5,1351.0,52.9,116.0,0,0,9.0,71467.9,0.039127218934911244
3324,L50503,L,301.5,310.5,1589.0,36.7,118.0,0,0,9.0,58316.3,0.02308176100628931
3325,L50504,L,301.5,310.6,1578.0,34.1,120.0,0,0,9.100000000000023,53809.8,0.021595946801773274
3326,L50505,L,301.5,310.6,1587.0,33.7,122.0,0,0,9.100000000000023,53481.9,0.021221662468513855
3327,L50506,L,301.5,310.6,1962.0,20.2,124.0,0,0,9.100000000000023,39632.4,0.010290371879775852
3328,M18187,M,301.5,310.6,2432.0,14.2,126.0,0,0,9.100000000000023,34534.4,0.005836415947390053
3329,L50508,L,301.6,310.6,1418.0,43.9,129.0,0,0,9.0,62250.2,0.030937279774489075
3330,L50509,L,301.6,310.7,1683.0,29.7,131.0,0,0,9.099999999999966,49985.1,0.017636579572446555
3331,L50510,L,301.7,310.8,1385.0,50.7,133.0,0,0,9.100000000000023,70219.5,0.03658008658008658
3332,L50511,L,301.7,310.8,1559.0,44.5,135.0,0,0,9.100000000000023,69375.5,0.028525641025641025
3333,M18192,M,301.7,310.8,1671.0,31.6,137.0,0,0,9.100000000000023,52803.600000000006,0.01889952153110048
3334,M18193,M,301.6,310.8,1343.0,49.5,140.0,0,0,9.199999999999989,66478.5,0.036830357142857144
3335,M18194,M,301.6,310.8,1548.0,34.2,143.0,0,0,9.199999999999989,52941.600000000006,0.022078760490639122
3336,L50515,L,301.7,310.9,1705.0,31.2,146.0,0,0,9.199999999999989,53196.0,0.0182883939038687
3337,L50516,L,301.6,310.8,1535.0,35.4,148.0,0,0,9.199999999999989,54339.0,0.023046874999999998
3338,L50517,L,301.6,310.8,1564.0,34.1,150.0,0,0,9.199999999999989,53332.4,0.021789137380191694
3339,M18198,M,301.6,310.9,1510.0,40.9,152.0,0,0,9.299999999999955,61759.0,0.027068166776968893
3340,L50519,L,301.6,310.9,1492.0,45.2,155.0,0,0,9.299999999999955,67438.40000000001,0.030274614869390492
3341,M18200,M,301.5,310.8,1452.0,44.1,157.0,0,0,9.300000000000011,64033.200000000004,0.030350997935306264
3342,H32755,H,301.4,310.7,1329.0,52.0,160.0,0,0,9.300000000000011,69108.0,0.039097744360902256
3343,L50522,L,301.5,310.8,1382.0,52.4,165.0,0,0,9.300000000000011,72416.8,0.037888647866955893
3344,M18203,M,301.5,310.8,1628.0,40.1,167.0,0,0,9.300000000000011,65282.8,0.02461632903621854
3345,L50524,L,301.4,310.7,1706.0,27.9,170.0,0,0,9.300000000000011,47597.399999999994,0.016344463971880493
3346,L50525,L,301.3,310.7,1594.0,34.1,172.0,0,0,9.399999999999977,54355.4,0.02137931034482759
3347,L50526,L,301.3,310.7,1761.0,24.3,174.0,0,0,9.399999999999977,42792.3,0.013791146424517594
3348,L50527,L,301.3,310.6,1529.0,41.8,176.0,0,0,9.300000000000011,63912.2,0.027320261437908496
3349,M18208,M,301.3,310.7,1532.0,40.7,178.0,0,0,9.399999999999977,62352.4,0.02654924983692107
3350,L50529,L,301.4,310.7,1673.0,27.8,181.0,0,0,9.300000000000011,46509.4,0.016606929510155317
3351,L50530,L,301.4,310.8,1503.0,62.6,183.0,1,0,9.400000000000034,94087.8,0.041622340425531916
3352,L50531,L,301.4,310.8,1680.0,31.4,185.0,0,0,9.400000000000034,52752.0,0.018679357525282568
3353,L50532,L,301.4,310.8,1610.0,34.6,187.0,0,0,9.400000000000034,55706.0,0.021477343265052764
3354,L50533,L,301.6,310.9,1632.0,31.6,189.0,0,0,9.299999999999955,51571.200000000004,0.019350887936313534
3355,L50534,L,301.6,310.9,1559.0,40.2,191.0,0,0,9.299999999999955,62671.8,0.02576923076923077
3356,L50535,L,301.5,310.8,1367.0,49.0,193.0,0,0,9.300000000000011,66983.0,0.035818713450292396
3357,L50536,L,301.6,310.8,1355.0,57.8,195.0,1,0,9.199999999999989,78319.0,0.04262536873156342
3358,H32771,H,301.6,310.7,1414.0,51.7,197.0,0,0,9.099999999999966,73103.8,0.036537102473498236
3359,L50538,L,301.5,310.6,1522.0,36.6,202.0,0,0,9.100000000000023,55705.200000000004,0.02403151674326986
3360,L50539,L,301.5,310.6,1525.0,41.9,204.0,0,0,9.100000000000023,63897.5,0.027457404980340758
3361,L50540,L,301.5,310.6,1394.0,46.5,206.0,0,0,9.100000000000023,64821.0,0.03333333333333333
3362,L50541,L,301.5,310.6,1519.0,40.7,208.0,0,0,9.100000000000023,61823.3,0.026776315789473686
3363,L50542,L,301.4,310.6,1445.0,43.9,210.0,0,0,9.200000000000045,63435.5,0.030359612724757953
3364,L50543,L,301.4,310.6,1555.0,43.3,212.0,0,0,9.200000000000045,67331.5,0.027827763496143958
3365,L50544,L,301.4,310.5,1633.0,39.5,0.0,0,0,9.100000000000023,64503.5,0.024173806609547124
3366,M18225,M,301.4,310.6,1630.0,30.3,2.0,0,0,9.200000000000045,49389.0,0.01857755977927652
3367,M18226,M,301.4,310.7,1692.0,32.3,5.0,0,0,9.300000000000011,54651.6,0.019078558771411694
3368,H32781,H,301.5,310.7,1790.0,26.2,8.0,0,0,9.199999999999989,46898.0,0.014628699050809603
3369,L50548,L,301.5,310.8,1350.0,58.5,13.0,0,0,9.300000000000011,78975.0,0.04330125832716506
3370,L50549,L,301.5,310.9,2760.0,8.0,15.0,1,0,9.399999999999977,22080.0,0.002897500905469033
3371,L50550,L,301.4,310.7,1584.0,32.2,17.0,0,0,9.300000000000011,51004.8,0.020315457413249215
3372,L50551,L,301.4,310.7,1989.0,21.8,19.0,0,0,9.300000000000011,43360.200000000004,0.010954773869346734
3373,L50552,L,301.4,310.8,1431.0,44.3,21.0,0,0,9.400000000000034,63393.299999999996,0.030935754189944133
3374,L50553,L,301.4,310.7,1568.0,35.2,23.0,0,0,9.300000000000011,55193.600000000006,0.022434671765455706
3375,L50554,L,301.4,310.7,1376.0,50.6,25.0,0,0,9.300000000000011,69625.6,0.036746550472040666
3376,M18235,M,301.4,310.6,1459.0,46.9,27.0,0,0,9.200000000000045,68427.09999999999,0.032123287671232875
3377,M18236,M,301.5,310.8,1385.0,47.5,30.0,0,0,9.300000000000011,65787.5,0.03427128427128427
3378,H32791,H,301.5,310.8,1591.0,29.6,33.0,0,0,9.300000000000011,47093.600000000006,0.018592964824120605
3379,L50558,L,301.5,310.7,1568.0,33.1,38.0,0,0,9.199999999999989,51900.8,0.02109623964308477
3380,M18239,M,301.4,310.7,1459.0,37.7,40.0,0,0,9.300000000000011,55004.3,0.02582191780821918
3381,L50560,L,301.4,310.7,1590.0,36.3,43.0,0,0,9.300000000000011,57716.99999999999,0.02281583909490886
3382,L50561,L,301.3,310.6,1376.0,47.6,45.0,0,0,9.300000000000011,65497.6,0.034567901234567905
3383,L50562,L,301.3,310.6,1510.0,38.5,47.0,0,0,9.300000000000011,58135.0,0.025479814692256783
3384,H32797,H,301.4,310.6,1674.0,33.6,49.0,0,0,9.200000000000045,56246.4,0.020059701492537316
3385,L50564,L,301.3,310.6,1426.0,40.7,54.0,0,0,9.300000000000011,58038.200000000004,0.02852137351086195
3386,L50565,L,301.5,310.7,1466.0,43.6,56.0,0,0,9.199999999999989,63917.6,0.029720518064076346
3387,H32800,H,301.5,310.8,1474.0,38.7,58.0,0,0,9.300000000000011,57043.8,0.02623728813559322
3388,M18247,M,301.6,310.8,1290.0,65.3,63.0,0,0,9.199999999999989,84237.0,0.05058094500387297
